estu_cod_reside_mcpio,year,punt_global,INSE,MPIO,DPTO,Indice_penetracion,Zona
47001,2019,236.95372,52.802685,SANTA MARTA,MAGDALENA,15.67,Urbana
47001,2020,221.93056,46.384533,SANTA MARTA,MAGDALENA,16.190001,Rural
47001,2020,245.53842,53.068325,SANTA MARTA,MAGDALENA,16.190001,Urbana
47030,2018,222.25533,42.949703,ALGARROBO,MAGDALENA,.66000003,Rural
47030,2018,205.81023,45.965385,ALGARROBO,MAGDALENA,.66000003,Urbana
47030,2019,209.89999,41.41016,ALGARROBO,MAGDALENA,2.3399999,Rural
47030,2019,199.84677,44.667183,ALGARROBO,MAGDALENA,2.3399999,Urbana
47030,2020,218.60464,42.978832,ALGARROBO,MAGDALENA,2.3099999,Rural
47030,2020,207.79231,46.994514,ALGARROBO,MAGDALENA,2.3099999,Urbana
47053,2018,198.44444,42.894947,ARACATACA,MAGDALENA,1.46,Rural
47053,2018,220.58858,45.528961,ARACATACA,MAGDALENA,1.46,Urbana
47053,2019,188.21428,42.696316,ARACATACA,MAGDALENA,1.3,Rural
47053,2019,210.39221,44.636223,ARACATACA,MAGDALENA,1.3,Urbana
47053,2020,197.88461,43.98893,ARACATACA,MAGDALENA,1.91,Rural
47053,2020,220.70432,46.133541,ARACATACA,MAGDALENA,1.91,Urbana
47058,2018,213.7957,42.59893,ARIGUANI,MAGDALENA,.14,Rural
47058,2018,221.56721,44.757393,ARIGUANI,MAGDALENA,.14,Urbana
47058,2019,205.2262,43.744289,ARIGUANI,MAGDALENA,.1,Rural
47058,2019,218.0717,46.044815,ARIGUANI,MAGDALENA,.1,Urbana
47058,2020,206.53409,45.555843,ARIGUANI,MAGDALENA,.059999999,Rural
47058,2020,221.20146,46.062798,ARIGUANI,MAGDALENA,.059999999,Urbana
47161,2018,189.53847,39.553471,CERRO SAN ANTONIO,MAGDALENA,.079999998,Rural
47161,2018,197.83963,43.88184,CERRO SAN ANTONIO,MAGDALENA,.079999998,Urbana
47161,2019,184.90909,41.616203,CERRO SAN ANTONIO,MAGDALENA,.079999998,Rural
47161,2019,187.21979,42.0247,CERRO SAN ANTONIO,MAGDALENA,.079999998,Urbana
47161,2020,198.88889,41.152122,CERRO SAN ANTONIO,MAGDALENA,.07,Rural
47161,2020,191.59184,45.510101,CERRO SAN ANTONIO,MAGDALENA,.07,Urbana
47170,2018,200.18605,40.225658,CHIBOLO,MAGDALENA,.13,Rural
47170,2018,210.58289,43.814545,CHIBOLO,MAGDALENA,.13,Urbana
47170,2019,199.94737,40.133743,CHIBOLO,MAGDALENA,.12,Rural
47170,2019,213.57516,45.912411,CHIBOLO,MAGDALENA,.12,Urbana
47170,2020,194.7347,43.051674,CHIBOLO,MAGDALENA,.079999998,Rural
47170,2020,217.38889,44.920441,CHIBOLO,MAGDALENA,.079999998,Urbana
47189,2018,214.29771,41.286919,CIENAGA,MAGDALENA,5.3200002,Rural
47189,2018,220.5507,46.26083,CIENAGA,MAGDALENA,5.3200002,Urbana
47189,2019,205.84554,42.3008,CIENAGA,MAGDALENA,5.73,Rural
47189,2019,218.30162,47.843945,CIENAGA,MAGDALENA,5.73,Urbana
47189,2020,208.48454,43.424862,CIENAGA,MAGDALENA,5.0300002,Rural
47189,2020,217.9361,47.551708,CIENAGA,MAGDALENA,5.0300002,Urbana
47205,2018,205.41347,42.681351,CONCORDIA,MAGDALENA,.079999998,Rural
47205,2018,212.18033,42.369232,CONCORDIA,MAGDALENA,.079999998,Urbana
47205,2019,197.76543,41.89827,CONCORDIA,MAGDALENA,.1,Rural
47205,2019,218.66154,44.510242,CONCORDIA,MAGDALENA,.1,Urbana
47205,2020,203.93396,40.259872,CONCORDIA,MAGDALENA,.039999999,Rural
47205,2020,225.97675,49.303509,CONCORDIA,MAGDALENA,.039999999,Urbana
47245,2018,210.18724,40.126503,EL BANCO,MAGDALENA,2.1300001,Rural
47245,2018,227.63966,46.339493,EL BANCO,MAGDALENA,2.1300001,Urbana
47245,2019,199.16727,39.967262,EL BANCO,MAGDALENA,1.8200001,Rural
47245,2019,222.03839,47.320934,EL BANCO,MAGDALENA,1.8200001,Urbana
47245,2020,203.96552,40.36879,EL BANCO,MAGDALENA,1.7,Rural
47245,2020,229.91075,47.414837,EL BANCO,MAGDALENA,1.7,Urbana
47258,2018,199.66165,40.618881,EL PIÑON,MAGDALENA,.11,Rural
47258,2018,202.73973,42.181896,EL PIÑON,MAGDALENA,.11,Urbana
47258,2019,204.69748,41.666843,EL PIÑON,MAGDALENA,.090000004,Rural
47258,2019,204.62791,44.659218,EL PIÑON,MAGDALENA,.090000004,Urbana
47258,2020,198.48952,42.307388,EL PIÑON,MAGDALENA,.059999999,Rural
47258,2020,201.27777,43.186253,EL PIÑON,MAGDALENA,.059999999,Urbana
47268,2018,193.84616,40.297234,EL RETEN,MAGDALENA,.039999999,Rural
47268,2018,198.8022,42.995827,EL RETEN,MAGDALENA,.039999999,Urbana
47268,2019,181.57143,38.331638,EL RETEN,MAGDALENA,.12,Rural
47268,2019,195.17358,43.542809,EL RETEN,MAGDALENA,.12,Urbana
47268,2020,206.2,39.54985,EL RETEN,MAGDALENA,.07,Rural
47268,2020,203.33475,44.950043,EL RETEN,MAGDALENA,.07,Urbana
47288,2018,208.42105,39.985939,FUNDACION,MAGDALENA,3.97,Rural
47288,2018,228.01421,46.469131,FUNDACION,MAGDALENA,3.97,Urbana
47288,2019,193.875,40.659561,FUNDACION,MAGDALENA,4.1700001,Rural
47288,2019,223.18871,47.366302,FUNDACION,MAGDALENA,4.1700001,Urbana
47288,2020,198.54082,42.090763,FUNDACION,MAGDALENA,4.52,Rural
47288,2020,232.20491,48.387882,FUNDACION,MAGDALENA,4.52,Urbana
47318,2018,221.23837,40.050308,GUAMAL,MAGDALENA,.11,Rural
47318,2018,223.31718,42.667568,GUAMAL,MAGDALENA,.11,Urbana
47318,2019,218.64243,40.165874,GUAMAL,MAGDALENA,.13,Rural
47318,2019,218.20398,44.833633,GUAMAL,MAGDALENA,.13,Urbana
47318,2020,219.03185,40.397831,GUAMAL,MAGDALENA,1.5,Rural
47318,2020,225.79144,42.645554,GUAMAL,MAGDALENA,1.5,Urbana
47460,2018,232.15463,43.468369,NUEVA GRANADA,MAGDALENA,.039999999,Rural
47460,2018,216.03061,43.851608,NUEVA GRANADA,MAGDALENA,.039999999,Urbana
47460,2019,218.52702,42.803101,NUEVA GRANADA,MAGDALENA,.090000004,Rural
47460,2019,202.12381,43.909054,NUEVA GRANADA,MAGDALENA,.090000004,Urbana
47460,2020,216.10345,44.786171,NUEVA GRANADA,MAGDALENA,.11,Rural
47460,2020,215.98936,45.534981,NUEVA GRANADA,MAGDALENA,.11,Urbana
47541,2018,205.41573,40.640583,PEDRAZA,MAGDALENA,.11,Rural
47541,2018,198.08824,43.045456,PEDRAZA,MAGDALENA,.11,Urbana
47541,2019,210.34375,40.979389,PEDRAZA,MAGDALENA,.13,Rural
47541,2019,196.28572,44.114098,PEDRAZA,MAGDALENA,.13,Urbana
47541,2020,203.88889,40.538902,PEDRAZA,MAGDALENA,.11,Rural
47541,2020,195.62,42.928799,PEDRAZA,MAGDALENA,.11,Urbana
47545,2018,208.40187,42.604198,PIJIÑO DEL CARMEN,MAGDALENA,.07,Rural
47545,2018,248.0351,45.765965,PIJIÑO DEL CARMEN,MAGDALENA,.07,Urbana
47545,2019,202.6329,42.03508,PIJIÑO DEL CARMEN,MAGDALENA,.050000001,Rural
47545,2019,230.94444,43.657284,PIJIÑO DEL CARMEN,MAGDALENA,.050000001,Urbana
47545,2020,211.64894,42.859081,PIJIÑO DEL CARMEN,MAGDALENA,.02,Rural
47545,2020,233.17334,47.392155,PIJIÑO DEL CARMEN,MAGDALENA,.02,Urbana
47551,2018,214.0813,39.926617,PIVIJAY,MAGDALENA,2.4000001,Rural
47551,2018,234.42046,44.794708,PIVIJAY,MAGDALENA,2.4000001,Urbana
47551,2019,205.66394,41.054604,PIVIJAY,MAGDALENA,2.9300001,Rural
47551,2019,230.25368,45.904678,PIVIJAY,MAGDALENA,2.9300001,Urbana
47551,2020,211.79817,42.472866,PIVIJAY,MAGDALENA,2.6800001,Rural
47551,2020,232.18623,47.646202,PIVIJAY,MAGDALENA,2.6800001,Urbana
47555,2018,211.80646,41.235893,PLATO,MAGDALENA,2.53,Rural
47555,2018,219.73711,45.301464,PLATO,MAGDALENA,2.53,Urbana
47555,2019,208.05769,39.952812,PLATO,MAGDALENA,2.6800001,Rural
47555,2019,219.04626,46.319874,PLATO,MAGDALENA,2.6800001,Urbana
47555,2020,209.44286,41.597729,PLATO,MAGDALENA,3.0699999,Rural
47555,2020,223.63792,46.9039,PLATO,MAGDALENA,3.0699999,Urbana
47570,2018,201.79832,44.032444,PUEBLOVIEJO,MAGDALENA,.039999999,Rural
47570,2018,194.32744,43.73634,PUEBLOVIEJO,MAGDALENA,.039999999,Urbana
47570,2019,199.19847,44.142738,PUEBLOVIEJO,MAGDALENA,.039999999,Rural
47570,2019,188.38461,45.136314,PUEBLOVIEJO,MAGDALENA,.039999999,Urbana
47570,2020,197.35454,43.444302,PUEBLOVIEJO,MAGDALENA,.029999999,Rural
47570,2020,190.81818,45.776623,PUEBLOVIEJO,MAGDALENA,.029999999,Urbana
47605,2018,204.39131,39.720665,REMOLINO,MAGDALENA,.079999998,Rural
47605,2018,215.85715,42.722523,REMOLINO,MAGDALENA,.079999998,Urbana
47605,2019,179.5625,42.089512,REMOLINO,MAGDALENA,.079999998,Rural
47605,2019,215.28572,41.771713,REMOLINO,MAGDALENA,.079999998,Urbana
47605,2020,192.70589,42.834671,REMOLINO,MAGDALENA,.059999999,Rural
47605,2020,205,42.717197,REMOLINO,MAGDALENA,.059999999,Urbana
47660,2018,204.83157,40.762169,SABANAS DE SAN ANGEL,MAGDALENA,.75,Rural
47660,2018,216.5,48.91737,SABANAS DE SAN ANGEL,MAGDALENA,.75,Urbana
47660,2019,189.93684,40.424873,SABANAS DE SAN ANGEL,MAGDALENA,2.01,Rural
47660,2019,215.97414,49.071274,SABANAS DE SAN ANGEL,MAGDALENA,2.01,Urbana
47660,2020,205.90164,40.716415,SABANAS DE SAN ANGEL,MAGDALENA,1.97,Rural
47660,2020,217.76923,47.683475,SABANAS DE SAN ANGEL,MAGDALENA,1.97,Urbana
47675,2018,198.15625,40.463638,SALAMINA,MAGDALENA,1.27,Rural
47675,2018,223.14473,45.962555,SALAMINA,MAGDALENA,1.27,Urbana
47675,2019,196.89655,41.770432,SALAMINA,MAGDALENA,3.6800001,Rural
47675,2019,230.18182,47.228527,SALAMINA,MAGDALENA,3.6800001,Urbana
47675,2020,200.37837,40.955757,SALAMINA,MAGDALENA,3.5599999,Rural
47675,2020,217.71428,47.395241,SALAMINA,MAGDALENA,3.5599999,Urbana
47692,2018,219.86986,40.739445,SAN SEBASTIAN DE BUENAVISTA,MAGDALENA,.17,Rural
47692,2018,238.70248,46.104759,SAN SEBASTIAN DE BUENAVISTA,MAGDALENA,.17,Urbana
47692,2019,215.01935,41.351318,SAN SEBASTIAN DE BUENAVISTA,MAGDALENA,.059999999,Rural
47692,2019,226.54546,44.149288,SAN SEBASTIAN DE BUENAVISTA,MAGDALENA,.059999999,Urbana
47692,2020,222.8,42.423237,SAN SEBASTIAN DE BUENAVISTA,MAGDALENA,.81999999,Rural
47692,2020,235.91579,45.596661,SAN SEBASTIAN DE BUENAVISTA,MAGDALENA,.81999999,Urbana
47703,2018,223.53044,40.044392,SAN ZENON,MAGDALENA,.050000001,Rural
47703,2018,238.31035,45.152431,SAN ZENON,MAGDALENA,.050000001,Urbana
47703,2019,216.84782,40.953442,SAN ZENON,MAGDALENA,.079999998,Rural
47703,2019,228,45.965549,SAN ZENON,MAGDALENA,.079999998,Urbana
47703,2020,219.10204,41.86121,SAN ZENON,MAGDALENA,.029999999,Rural
47703,2020,224.85294,45.341839,SAN ZENON,MAGDALENA,.029999999,Urbana
47707,2018,209.59494,41.69072,SANTA ANA,MAGDALENA,.07,Rural
47707,2018,217.28767,44.27314,SANTA ANA,MAGDALENA,.07,Urbana
47707,2019,207.3671,41.872234,SANTA ANA,MAGDALENA,.1,Rural
47707,2019,213.04366,45.47757,SANTA ANA,MAGDALENA,.1,Urbana
47707,2020,207.01869,41.785004,SANTA ANA,MAGDALENA,.079999998,Rural
47707,2020,211.22176,47.171017,SANTA ANA,MAGDALENA,.079999998,Urbana
47720,2018,205.38461,40.231342,SANTA BARBARA DE PINTO,MAGDALENA,.079999998,Rural
47720,2018,235.8923,45.492241,SANTA BARBARA DE PINTO,MAGDALENA,.079999998,Urbana
47720,2019,188.67567,40.51186,SANTA BARBARA DE PINTO,MAGDALENA,.13,Rural
47720,2019,217.77272,42.272865,SANTA BARBARA DE PINTO,MAGDALENA,.13,Urbana
47720,2020,195.64912,42.765484,SANTA BARBARA DE PINTO,MAGDALENA,.050000001,Rural
47720,2020,229.73438,48.619854,SANTA BARBARA DE PINTO,MAGDALENA,.050000001,Urbana
47745,2018,240.56097,44.371807,SITIONUEVO,MAGDALENA,.039999999,Rural
47745,2018,217.69281,43.370686,SITIONUEVO,MAGDALENA,.039999999,Urbana
47745,2019,218.13333,42.616215,SITIONUEVO,MAGDALENA,.059999999,Rural
47745,2019,204.53159,42.792431,SITIONUEVO,MAGDALENA,.059999999,Urbana
47745,2020,207.26666,43.553005,SITIONUEVO,MAGDALENA,.1,Rural
47745,2020,211.69748,44.13908,SITIONUEVO,MAGDALENA,.1,Urbana
47798,2018,216.76666,40.525742,TENERIFE,MAGDALENA,.079999998,Rural
47798,2018,212.93388,42.220398,TENERIFE,MAGDALENA,.079999998,Urbana
47798,2019,200.09375,40.756626,TENERIFE,MAGDALENA,.20999999,Rural
47798,2019,208.44444,44.027954,TENERIFE,MAGDALENA,.20999999,Urbana
47798,2020,214.05882,42.231579,TENERIFE,MAGDALENA,1.04,Rural
47798,2020,222.01234,44.405918,TENERIFE,MAGDALENA,1.04,Urbana
47960,2018,198.23077,39.323368,ZAPAYAN,MAGDALENA,.090000004,Rural
47960,2018,221.10869,41.815517,ZAPAYAN,MAGDALENA,.090000004,Urbana
47960,2019,197.2258,43.498032,ZAPAYAN,MAGDALENA,.12,Rural
47960,2019,219.32654,44.573597,ZAPAYAN,MAGDALENA,.12,Urbana
47960,2020,201.53125,43.306141,ZAPAYAN,MAGDALENA,.02,Rural
47960,2020,229.5,43.136818,ZAPAYAN,MAGDALENA,.02,Urbana
47980,2018,205.14198,43.617142,ZONA BANANERA,MAGDALENA,.47,Rural
47980,2019,203.46524,43.943302,ZONA BANANERA,MAGDALENA,.22,Rural
47980,2019,218.14285,47.987087,ZONA BANANERA,MAGDALENA,.22,Urbana
47980,2020,205.28215,44.355709,ZONA BANANERA,MAGDALENA,.34,Rural
47980,2020,214.76923,47.201645,ZONA BANANERA,MAGDALENA,.34,Urbana
50001,2018,269.78107,54.900986,VILLAVICENCIO,META,17.16,Rural
50001,2018,261.05341,52.944878,VILLAVICENCIO,META,17.16,Urbana
50001,2019,265.93808,52.953705,VILLAVICENCIO,META,18.280001,Rural
50001,2019,255.68723,53.156391,VILLAVICENCIO,META,18.280001,Urbana
50001,2020,263.59351,53.621689,VILLAVICENCIO,META,19.629999,Rural
50001,2020,260.41397,54.39291,VILLAVICENCIO,META,19.629999,Urbana
50006,2018,262.65942,47.609482,ACACIAS,META,11.77,Rural
50006,2018,255.21904,50.69828,ACACIAS,META,11.77,Urbana
50006,2019,258.009,48.147167,ACACIAS,META,13.7,Rural
50006,2019,254.84084,52.078236,ACACIAS,META,13.7,Urbana
50006,2020,252.82143,49.279072,ACACIAS,META,17.17,Rural
50006,2020,253.95071,52.744503,ACACIAS,META,17.17,Urbana
50110,2018,224.7683,42.728844,BARRANCA DE UPIA,META,6.4299998,Rural
50110,2018,199.59091,43.858192,BARRANCA DE UPIA,META,6.4299998,Urbana
50110,2019,217.54411,45.81517,BARRANCA DE UPIA,META,9.6300001,Rural
50110,2019,214.93549,43.86071,BARRANCA DE UPIA,META,9.6300001,Urbana
50110,2020,222.25333,46.178421,BARRANCA DE UPIA,META,8.79,Rural
50110,2020,211.83333,44.6478,BARRANCA DE UPIA,META,8.79,Urbana
50124,2018,254.06061,46.611526,CABUYARO,META,3.23,Urbana
50124,2019,247,45.836235,CABUYARO,META,2.9400001,Urbana
50124,2020,213,46.700386,CABUYARO,META,.77999997,Rural
50124,2020,223.50725,46.779133,CABUYARO,META,.77999997,Urbana
50150,2018,237.73685,43.179409,CASTILLA LA NUEVA,META,3.97,Rural
50150,2018,244.5242,47.238491,CASTILLA LA NUEVA,META,3.97,Urbana
50150,2019,237.71428,45.796268,CASTILLA LA NUEVA,META,3.78,Rural
50150,2019,230.72,47.129772,CASTILLA LA NUEVA,META,3.78,Urbana
50150,2020,254.89999,46.055218,CASTILLA LA NUEVA,META,3.24,Rural
50150,2020,244.14102,50.350819,CASTILLA LA NUEVA,META,3.24,Urbana
50223,2018,277,37.290951,CUBARRAL,META,2.1300001,Rural
50223,2018,243.89024,48.642056,CUBARRAL,META,2.1300001,Urbana
50223,2019,233.77922,47.717815,CUBARRAL,META,2.1900001,Urbana
50223,2020,258.66666,39.339291,CUBARRAL,META,.51999998,Rural
50223,2020,235.04167,48.652668,CUBARRAL,META,.51999998,Urbana
50226,2018,253.11688,45.904636,CUMARAL,META,5.7600002,Rural
50226,2018,252.19524,46.685677,CUMARAL,META,5.7600002,Urbana
50226,2019,238.63542,45.862484,CUMARAL,META,8.3999996,Rural
50226,2019,243.33058,46.763737,CUMARAL,META,8.3999996,Urbana
50226,2020,241.89157,46.72744,CUMARAL,META,11.4,Rural
50226,2020,245.45581,49.599892,CUMARAL,META,11.4,Urbana
50245,2018,253.14285,45.87439,EL CALVARIO,META,1.86,Rural
50245,2018,270.57895,42.846066,EL CALVARIO,META,1.86,Urbana
50245,2019,257.79999,45.392529,EL CALVARIO,META,1.59,Rural
50245,2019,242.35001,43.293968,EL CALVARIO,META,1.59,Urbana
50245,2020,248.14285,48.924046,EL CALVARIO,META,.73000002,Rural
50245,2020,253.39999,44.620602,EL CALVARIO,META,.73000002,Urbana
50251,2018,217.5,41.004684,EL CASTILLO,META,1.3200001,Rural
50251,2018,229.58749,41.235405,EL CASTILLO,META,1.3200001,Urbana
50251,2019,233.74312,42.862938,EL CASTILLO,META,1.33,Urbana
50251,2020,230.94737,44.570034,EL CASTILLO,META,.40000001,Urbana
50270,2018,234.25,39.140266,EL DORADO,META,2.5999999,Rural
50270,2018,219.87325,44.585228,EL DORADO,META,2.5999999,Urbana
50270,2019,218.5,38.074806,EL DORADO,META,2.3099999,Rural
50270,2019,219.57333,46.19384,EL DORADO,META,2.3099999,Urbana
50270,2020,234.14285,49.629715,EL DORADO,META,.33000001,Rural
50270,2020,221.82143,43.594139,EL DORADO,META,.33000001,Urbana
50287,2018,236.07692,38.659088,FUENTE DE ORO,META,2.49,Rural
50287,2018,232.55455,44.697529,FUENTE DE ORO,META,2.49,Urbana
50287,2019,233.81818,40.039478,FUENTE DE ORO,META,2.5999999,Rural
50287,2019,221.88356,45.104324,FUENTE DE ORO,META,2.5999999,Urbana
50287,2020,218.04347,39.404865,FUENTE DE ORO,META,.52999997,Rural
50287,2020,231.53334,45.034737,FUENTE DE ORO,META,.52999997,Urbana
50313,2018,250.14883,44.643383,GRANADA,META,6.7800002,Rural
50313,2018,246.59224,47.384094,GRANADA,META,6.7800002,Urbana
50313,2019,249.00471,45.657501,GRANADA,META,6.3800001,Rural
50313,2019,242.93349,47.967751,GRANADA,META,6.3800001,Urbana
50313,2020,250.51442,46.783581,GRANADA,META,4.4200001,Rural
50313,2020,243.24368,49.014347,GRANADA,META,4.4200001,Urbana
50318,2018,204,44.452618,GUAMAL,META,2.73,Rural
50318,2018,249.22942,48.257465,GUAMAL,META,2.73,Urbana
50318,2019,274.875,57.964775,GUAMAL,META,2.4200001,Rural
50318,2019,248.4557,49.312428,GUAMAL,META,2.4200001,Urbana
50318,2020,293,55.926167,GUAMAL,META,1.49,Rural
50318,2020,242.90431,49.335835,GUAMAL,META,1.49,Urbana
50325,2018,197,31.343874,MAPIRIPAN,META,.2,Rural
50325,2018,216.6842,42.388672,MAPIRIPAN,META,.2,Urbana
50325,2019,169,40.264286,MAPIRIPAN,META,.28,Rural
50325,2019,206.47058,44.113998,MAPIRIPAN,META,.28,Urbana
50325,2020,208,37.192135,MAPIRIPAN,META,.22,Rural
50325,2020,212.86208,46.032104,MAPIRIPAN,META,.22,Urbana
50330,2018,241.07692,43.541367,MESETAS,META,1.92,Rural
50330,2018,237.1842,43.296673,MESETAS,META,1.92,Urbana
50330,2019,241.75,35.168262,MESETAS,META,1.9,Rural
50330,2019,224.13593,41.224197,MESETAS,META,1.9,Urbana
50330,2020,250.16667,42.373611,MESETAS,META,.40000001,Rural
50330,2020,228.54651,45.091213,MESETAS,META,.40000001,Urbana
50350,2018,219.13954,42.26012,LA MACARENA,META,1.27,Rural
50350,2018,231.41975,42.327805,LA MACARENA,META,1.27,Urbana
50350,2019,231.64,40.558071,LA MACARENA,META,2.1900001,Rural
50350,2019,230.1826,44.297478,LA MACARENA,META,2.1900001,Urbana
50350,2020,214.27869,43.885601,LA MACARENA,META,2.45,Rural
50350,2020,231.7,42.331951,LA MACARENA,META,2.45,Urbana
50370,2018,216.72,40.896179,URIBE,META,1.64,Rural
50370,2018,228.08824,41.596893,URIBE,META,1.64,Urbana
50370,2019,228.7037,40.670975,URIBE,META,3.55,Rural
50370,2019,220.06667,41.928772,URIBE,META,3.55,Urbana
50370,2020,243.67567,43.240738,URIBE,META,3.9000001,Rural
50370,2020,226.28358,44.573719,URIBE,META,3.9000001,Urbana
50400,2018,253.40625,44.26899,LEJANIAS,META,1.61,Rural
50400,2018,231.42857,42.044216,LEJANIAS,META,1.61,Urbana
50400,2019,237.34483,42.716965,LEJANIAS,META,1.6799999,Rural
50400,2019,233.66667,43.532005,LEJANIAS,META,1.6799999,Urbana
50400,2020,243.81818,43.164959,LEJANIAS,META,1.24,Rural
50400,2020,232.57732,44.813953,LEJANIAS,META,1.24,Urbana
50450,2018,223.25,41.7957,PUERTO CONCORDIA,META,2.72,Rural
50450,2018,231.36363,43.243458,PUERTO CONCORDIA,META,2.72,Urbana
50450,2019,207,41.570942,PUERTO CONCORDIA,META,2.1300001,Rural
50450,2019,222.81818,42.782848,PUERTO CONCORDIA,META,2.1300001,Urbana
50450,2020,216,40.747986,PUERTO CONCORDIA,META,.34999999,Rural
50450,2020,220.08163,43.00005,PUERTO CONCORDIA,META,.34999999,Urbana
50568,2018,198.2,42.793652,PUERTO GAITAN,META,2.5699999,Rural
50568,2018,233.61194,46.915791,PUERTO GAITAN,META,2.5699999,Urbana
50568,2019,177.6044,41.925224,PUERTO GAITAN,META,2.77,Rural
50568,2019,225.43671,46.88258,PUERTO GAITAN,META,2.77,Urbana
50568,2020,202.67188,43.08614,PUERTO GAITAN,META,3.21,Rural
50568,2020,233.35117,48.459652,PUERTO GAITAN,META,3.21,Urbana
50573,2018,240.63809,44.064831,PUERTO LOPEZ,META,7.1399999,Rural
50573,2018,243.80937,46.478249,PUERTO LOPEZ,META,7.1399999,Urbana
50573,2019,234.04895,44.217896,PUERTO LOPEZ,META,8.7600002,Rural
50573,2019,239.52777,48.161648,PUERTO LOPEZ,META,8.7600002,Urbana
50573,2020,241.03496,45.18486,PUERTO LOPEZ,META,9.1599998,Rural
50573,2020,243.10583,49.04401,PUERTO LOPEZ,META,9.1599998,Urbana
50577,2018,234.04167,37.997543,PUERTO LLERAS,META,1.48,Rural
50577,2018,233.02083,43.058586,PUERTO LLERAS,META,1.48,Urbana
50577,2019,230.3421,40.5877,PUERTO LLERAS,META,1.4299999,Rural
50577,2019,222.97183,45.979568,PUERTO LLERAS,META,1.4299999,Urbana
50577,2020,232.09091,38.93203,PUERTO LLERAS,META,.25999999,Rural
50577,2020,247.54839,50.676109,PUERTO LLERAS,META,.25999999,Urbana
50590,2018,225.14999,34.990776,PUERTO RICO,META,2.1099999,Rural
50590,2018,232.65591,43.713177,PUERTO RICO,META,2.1099999,Urbana
50590,2019,199.60001,37.842087,PUERTO RICO,META,2.3599999,Rural
50590,2019,229.2,44.179619,PUERTO RICO,META,2.3599999,Urbana
50590,2020,208.04546,39.676586,PUERTO RICO,META,.67000002,Rural
50590,2020,219.76923,45.810005,PUERTO RICO,META,.67000002,Urbana
50606,2018,283.32352,55.226391,RESTREPO,META,6.1900001,Rural
50606,2018,239.17792,48.58704,RESTREPO,META,6.1900001,Urbana
50606,2019,281.24637,57.832199,RESTREPO,META,7.0500002,Rural
50606,2019,231.66216,46.956844,RESTREPO,META,7.0500002,Urbana
50606,2020,272.48935,57.692719,RESTREPO,META,14.7,Rural
50606,2020,241.59393,49.659939,RESTREPO,META,14.7,Urbana
50680,2018,218.92754,42.679279,SAN CARLOS DE GUAROA,META,2.5599999,Rural
50680,2018,227.69565,44.965443,SAN CARLOS DE GUAROA,META,2.5599999,Urbana
50680,2019,226.59677,45.515881,SAN CARLOS DE GUAROA,META,2.5999999,Rural
50680,2019,224.73334,45.921604,SAN CARLOS DE GUAROA,META,2.5999999,Urbana
50680,2020,231.08888,46.127987,SAN CARLOS DE GUAROA,META,1.55,Rural
50680,2020,227.13235,48.444927,SAN CARLOS DE GUAROA,META,1.55,Urbana
50683,2018,245.5,41.071926,SAN JUAN DE ARAMA,META,2.0699999,Rural
50683,2018,238.8,45.357792,SAN JUAN DE ARAMA,META,2.0699999,Urbana
50683,2019,215.15384,43.293812,SAN JUAN DE ARAMA,META,2.0599999,Rural
50683,2019,227.8793,45.355915,SAN JUAN DE ARAMA,META,2.0599999,Urbana
50683,2020,227.23077,43.216957,SAN JUAN DE ARAMA,META,.63999999,Rural
50683,2020,241.62163,46.479988,SAN JUAN DE ARAMA,META,.63999999,Urbana
50686,2018,258.04001,47.379459,SAN JUANITO,META,2.8299999,Urbana
50686,2019,240,36.537979,SAN JUANITO,META,2.6099999,Rural
50686,2019,246.2,43.148201,SAN JUANITO,META,2.6099999,Urbana
50686,2020,241.27272,44.820614,SAN JUANITO,META,.97000003,Urbana
50689,2018,271.39395,46.407799,SAN MARTIN,META,6.6700001,Rural
50689,2018,249.27608,48.625633,SAN MARTIN,META,6.6700001,Urbana
50689,2019,251.27777,43.623787,SAN MARTIN,META,6.8200002,Rural
50689,2019,243.33791,47.665764,SAN MARTIN,META,6.8200002,Urbana
50689,2020,247.62857,47.418156,SAN MARTIN,META,6.9699998,Rural
50689,2020,240.58182,48.26778,SAN MARTIN,META,6.9699998,Urbana
50711,2018,231.10001,41.549274,VISTAHERMOSA,META,1.99,Rural
50711,2018,237.29871,43.181786,VISTAHERMOSA,META,1.99,Urbana
50711,2019,228.15715,40.452381,VISTAHERMOSA,META,2.1500001,Rural
50711,2019,216.1946,42.587559,VISTAHERMOSA,META,2.1500001,Urbana
50711,2020,228.22223,39.152256,VISTAHERMOSA,META,.40000001,Rural
50711,2020,224.26447,44.522228,VISTAHERMOSA,META,.40000001,Urbana
52001,2018,249.71205,39.196686,PASTO,NARIÑO,19.559999,Rural
52001,2018,275.39426,52.553745,PASTO,NARIÑO,19.559999,Urbana
52001,2019,245.71405,40.124302,PASTO,NARIÑO,20.290001,Rural
52001,2019,273.27493,53.215405,PASTO,NARIÑO,20.290001,Urbana
52001,2020,245.40038,41.500992,PASTO,NARIÑO,20.57,Rural
52001,2020,272.01273,52.420929,PASTO,NARIÑO,20.57,Urbana
52019,2018,249.22223,35.164093,ALBAN,NARIÑO,4.4000001,Rural
52019,2018,257.08792,39.786316,ALBAN,NARIÑO,4.4000001,Urbana
52019,2019,194.5,39.586189,ALBAN,NARIÑO,15.88,Rural
